"lat","lon","code","name","elev","RAINC","BVTGM","REHUM","SRPWM","WSPDM","CRLVM","TEMPM","SNOWM","PRSTM","WDIRP","link_rain","link_idr","link_temp","link_photo"
"44.48613","8.73602","TURC","Passo del Turchino","590","3","3","0","0","3","0","3","0","0","3","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=TURC?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=TURC?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazTURC?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazTURC?para=idr"
"44.0046","10.5492","FRNL","Fornoli","150","0","0","0","0","0","3","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=FRNL?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=FRNL?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazFRNL?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazFRNL?para=idr"
"44.30352","10.1196","COMN","Comano","735","3","0","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=COMN?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=COMN?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazCOMN?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazCOMN?para=idr"
"44.28647","8.20254","OSIG","Osiglia","620","3","0","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=OSIG?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=OSIG?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazOSIG?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazOSIG?para=idr"
"43.91862","7.69454","PIZZ","Pizzeglio","655","3","3","3","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PIZZ?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PIZZ?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazPIZZ?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazPIZZ?para=idr"
"44.23991","10.00267","LICN","Licciana Nardi","165","3","0","0","0","0","3","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=LICN?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=LICN?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazLICN?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazLICN?para=idr"
"44.29318","8.29792","MALL","Mallare","467","3","0","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MALL?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MALL?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazMALL?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazMALL?para=idr"
"44.46268","9.39525","GPI2","Giacopiane - Diga","1009","3","3","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=GPI2?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=GPI2?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazGPI2?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazGPI2?para=idr"
"44.48017","8.79867","MOPL","Monte Pennello","980","3","3","3","3","3","0","3","0","0","3","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MOPL?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MOPL?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazMOPL?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazMOPL?para=idr"
"43.7933","7.61888","MAUR","Monte Maure","210","3","3","0","0","3","0","3","0","0","3","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MAUR?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MAUR?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazMAUR?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazMAUR?para=idr"
"44.11227","9.96546","SRZA","Sarzana","26","3","3","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=SRZA?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=SRZA?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazSRZA?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazSRZA?para=idr"
"44.41259","8.41176","MINF","Montenotte Inferiore","564","3","0","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MINF?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MINF?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazMINF?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazMINF?para=idr"
"44.48218","9.24202","BGEL","Barbagelata","1100","3","0","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=BGEL?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=BGEL?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazBGEL?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazBGEL?para=idr"
"43.99451","7.76242","TRIO","Triora","789","3","3","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=TRIO?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=TRIO?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazTRIO?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazTRIO?para=idr"
"44.1483","9.6402","MROS","Monterosso","75","3","3","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MROS?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MROS?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazMROS?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazMROS?para=idr"
"44.27377","9.40992","SLEV","Sestri Levante","10","0","3","0","0","0","3","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=SLEV?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=SLEV?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazSLEV?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazSLEV?para=idr"
"44.18992","9.71496","PIGO","Casale di Pignone","175","3","2","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PIGO?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PIGO?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazPIGO?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazPIGO?para=idr"
"44.42367","8.9726","GEQU","Genova - Quezzi","200","3","3","3","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=GEQU?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=GEQU?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazGEQU?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazGEQU?para=idr"
"44.42422","9.28492","ORER","Croce Orero","640","3","2","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=ORER?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=ORER?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazORER?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazORER?para=idr"
"44.04425","7.72108","VERD","Verdeggia","1120","3","3","3","0","0","0","3","3","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=VERD?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=VERD?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazVERD?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazVERD?para=idr"
"44.52038","8.94744","VREG","Valleregia","407","3","3","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=VREG?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=VREG?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazVREG?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazVREG?para=idr"
"44.24499","9.61474","MATR","Mattarana","470","3","3","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MATR?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MATR?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazMATR?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazMATR?para=idr"
"44.454","8.98636","GEML","Genova - Molassana","62","0","3","0","0","0","3","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=GEML?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=GEML?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazGEML?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazGEML?para=idr"
"43.90463","7.73328","CERI","Passo Ghimbegna","931","3","3","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CERI?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CERI?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazCERI?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazCERI?para=idr"
"44.32931","8.50887","ALBI","Albisola","3","0","3","0","0","0","3","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=ALBI?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=ALBI?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazALBI?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazALBI?para=idr"
"44.36638","8.4667","ELRA","Ellera - Foglietto","80","3","3","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=ELRA?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=ELRA?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazELRA?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazELRA?para=idr"
"44.22669","9.96626","AUL2","Aulla","65","0","0","0","0","0","0","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=AUL2?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=AUL2?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazAUL2?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazAUL2?para=idr"
"44.24398","8.19581","SETT","Monte Settepani","1375","3","0","3","0","3","0","3","3","0","3","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=SETT?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=SETT?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazSETT?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazSETT?para=idr"
"44.46618","9.92042","PACI","Passo della Cisa","1015","3","0","0","0","0","0","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PACI?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PACI?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazPACI?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazPACI?para=idr"
"44.36189","8.5273","SAND","Sanda","180","3","3","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=SAND?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=SAND?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazSAND?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazSAND?para=idr"
"43.88859","7.60177","RCNE","Rocchetta Nervina","215","3","3","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=RCNE?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=RCNE?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazRCNE?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazRCNE?para=idr"
"44.12275","7.99653","ALTM","Alto - Madonna del lago","1095","3","3","3","0","0","0","3","3","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=ALTM?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=ALTM?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazALTM?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazALTM?para=idr"
"44.12771","10.0014","FOSD","Fosdinovo","247","0","0","0","0","0","0","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=FOSD?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=FOSD?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazFOSD?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazFOSD?para=idr"
"44.45964","8.97959","GEGR","Genova - Geirato","58","3","3","0","0","0","3","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=GEGR?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=GEGR?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazGEGR?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazGEGR?para=idr"
"44.05445","8.06393","POGL","Pogli d'Ortovero","90","0","3","0","0","0","3","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=POGL?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=POGL?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazPOGL?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazPOGL?para=idr"
"44.32216","9.34547","CHIA","Chiavari - Caperana","6","3","3","3","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CHIA?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CHIA?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazCHIA?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazCHIA?para=idr"
"44.30542","9.76581","CASO","Casoni di Suvero","1070","3","3","0","0","3","0","3","0","0","3","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CASO?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CASO?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazCASO?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazCASO?para=idr"
"44.13386","8.26713","MALO","Marina Loano","25","0","3","0","0","3","0","0","0","0","3","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MALO?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MALO?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazMALO?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazMALO?para=idr"
"44.6047","9.2363","AGOR","Alpe Gorreto","915","3","0","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=AGOR?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=AGOR?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazAGOR?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazAGOR?para=idr"
"44.2499","9.84","CORM","Calice al C. - Molunghi","425","3","3","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CORM?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CORM?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazCORM?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazCORM?para=idr"
"44.13805","9.90619","VEZZ","Fornola","25","3","3","0","0","0","3","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=VEZZ?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=VEZZ?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazVEZZ?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazVEZZ?para=idr"
"44.06393","7.86644","PORN","Pornassio","475","3","3","3","3","3","0","3","0","0","3","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PORN?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PORN?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazPORN?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazPORN?para=idr"
"44.28091","9.86336","PARA","Parana","695","3","0","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PARA?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PARA?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazPARA?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazPARA?para=idr"
"43.87968","7.77388","CERA","Ceriana","370","3","3","0","0","0","0","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CERA?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CERA?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazCERA?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazCERA?para=idr"
"44.33297","8.38289","CADB","Colle di Cadibona","385","3","3","0","0","3","0","3","0","0","3","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CADB?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CADB?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazCADB?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazCADB?para=idr"
"44.07678","8.13421","CISA","Cenesi","110","3","3","3","3","3","0","3","0","0","3","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CISA?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CISA?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazCISA?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazCISA?para=idr"
"44.06875","8.17956","ISO2","Albenga - Isolabella","36","3","3","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=ISO2?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=ISO2?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazISO2?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazISO2?para=idr"
"44.31274","9.54859","TVRN","Tavarone","603","3","2","3","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=TVRN?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=TVRN?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazTVRN?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazTVRN?para=idr"
"44.42846","9.06348","VIGA","Viganego","430","3","3","3","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=VIGA?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=VIGA?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazVIGA?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazVIGA?para=idr"
"44.21117","10.11668","MAZL","Mazzola","380","3","0","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MAZL?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MAZL?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazMAZL?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazMAZL?para=idr"
"44.30248","9.79677","BORO","Bosco di Rossano","780","3","0","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=BORO?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=BORO?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazBORO?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazBORO?para=idr"
"44.57032","9.07492","AVOB","Alpe Vobbia","1082","3","0","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=AVOB?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=AVOB?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazAVOB?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazAVOB?para=idr"
"44.36918","9.88301","PTRM","Pontremoli Depuratore","215","3","0","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PTRM?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PTRM?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazPTRM?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazPTRM?para=idr"
"44.00021","8.05527","STEL","Stellanello","141","0","0","0","0","0","0","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=STEL?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=STEL?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazSTEL?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazSTEL?para=idr"
"44.43429","8.74155","MGRZ","Madonna delle Grazie","104","3","3","3","3","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MGRZ?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MGRZ?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazMGRZ?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazMGRZ?para=idr"
"44.35282","9.76238","PATI","Patigno","760","3","0","0","0","0","0","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PATI?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PATI?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazPATI?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazPATI?para=idr"
